Product,City,Allocated_Quantity
Cocktail dress,Toowoomba,0.0
Energy drink,Montreal,0.0
Cocktail dress,Hobart,0.0
Plush toys,New Orleans,0.0
Grape soda,Minneapolis,0.0
Stove,Quebec City,0.0
Distressed jeans,Saskatoon,0.0
Refrigerator,Hamburg,0.0
Motorola Moto,Sacramento,0.0
Skorts,Leicester,0.0
Cappuccino,Manchester,0.0
Coffee beans,Southampton,0.0
LCD TV,Barrie,0.0
Clocks,Hanover,0.0
Samsung Galaxy,Brisbane,0.0
Macchiato,New Orleans,0.0
Dust ruffle,Newcastle,0.0
Ground coffee,Mesa,0.0
History,Los Angeles,0.0
MacBook,Wollongong,0.0
Nokia,Ballarat,0.0
Soap dispenser,Edinburgh,0.0
Pretzels,Kansas City,0.0
Coffee beans,Perth,0.0
Blanket,Duisburg,0.0
Apple juice,Adelaide,0.0
History,Toowoomba,0.0
Chocolate mousse,Victoria,0.0
Plasma TV,New Orleans,0.0
Table lamps,Seattle,0.0
Trench coat,Saskatoon,0.0
LG Gram,Leeds,0.0
Samsung Galaxy,Manchester,0.0
Crime,Wuppertal,0.0
Decorative pillows,Stuttgart,0.0
Sony Xperia Tablet,Bielefeld,0.0
Over-ear headphones,Tucson,0.0
Apple juice,Kansas City,0.0
HDR TV,Leipzig,0.0
Nightstand,Hamilton,0.0
V-neck tee,Newcastle upon Tyne,0.0
Dining table,Colorado Springs,0.0
Historical fiction,Nuremberg,0.0
Cocktail dress,Münster,0.0
T-shirt,Los Angeles,0.0
Mocha,Winnipeg,0.0
Noise-cancelling headphones,Launceston,0.0
Sony Xperia Tablet,Barrie,0.0
Dresser,Wuppertal,0.0
Shift dress,Hull,0.0
Bodycon dress,Saskatoon,0.0
Books,Perth,0.0
Gaming headphones,Geelong,0.0
Bootcut jeans,Edinburgh,0.0
Tape measure,Darwin,0.0
On-ear headphones,Windsor,0.0
Alkaline water,Virginia Beach,0.0
Dress shirt,Wuppertal,0.0
Cola,Bendigo,0.0
Nightstand,Louisville,0.0
Windbreaker,Atlanta,0.0
Wall sconces,Long Beach,0.0
Ceiling lights,Long Beach,0.0
History,Detroit,0.0
Plush toys,Launceston,0.0
Hammer,Düsseldorf,0.0
Toys,Dresden,0.0
Plasma TV,Geelong,0.0
Xiaomi Mi,Windsor,0.0
Plasma TV,Dresden,0.0
Cropped jeans,Bonn,0.0
Decorative pillows,Halifax,0.0
Amazon Fire Tablet,Birmingham,0.0
Curved TV,Canberra,0.0
Curved TV,Tucson,0.0
Loafers,St. John's,0.0
Dining table,Düsseldorf,0.0
Boots,Brighton,0.0
Chocolate fondue,Miami,0.0
Self-help,Quebec City,0.0
Mocha,Launceston,0.0
Gaming headphones,Kitchener,0.0
Puffer jacket,Cleveland,0.0
Curved TV,San Jose,0.0
On-ear headphones,Mesa,0.0
Microwave,Nuremberg,0.0
Drama,Munich,0.0
Mattress topper,Cologne,0.0
Pineapple juice,Cardiff,0.0
Cranberry juice,Ballarat,0.0
Historical fiction,Albuquerque,0.0
Pendant lights,Kitchener,0.0
Shower curtain,Stuttgart,0.0
Detective,Düsseldorf,0.0
Mango juice,Jacksonville,0.0
Coffee maker,Dortmund,0.0
Wide-leg jeans,Las Vegas,0.0
Running shoes,Brisbane,0.0
T-shirt,Sheffield,0.0
Blender,Hull,0.0
Over-ear headphones,Hobart,0.0
Suspense,Washington,0.0
Chocolate cookies,Launceston,0.0
Historical fiction,Memphis,0.0
Poetry,Colorado Springs,0.0
Stove,Mackay,0.0
Essays,Long Beach,0.0
Nightstand,Sacramento,0.0
Historical fiction,Miami,0.0
Coffee beans,Münster,0.0
Hoodie,Washington,0.0
V-neck tee,Victoria,0.0
Pillowcase set,Leeds,0.0
Studio headphones,Hamburg,0.0
Microwave,Townsville,0.0
Purified water,Geelong,0.0
Throw pillow,Southampton,0.0
Acer Iconia Tab,Liverpool,0.0
Grape juice,Austin,0.0
Macchiato,Toowoomba,0.0
Travel,Virginia Beach,0.0
Henley shirt,Tulsa,0.0
Bed,Atlanta,0.0
Noise-cancelling headphones,Omaha,0.0
Milk chocolate,Nuremberg,0.0
Board shorts,Phoenix,0.0
Bed,Essen,0.0
Mineral water,Philadelphia,0.0
Asus ZenBook,Oxford,0.0
Orange juice,Adelaide,0.0
Tank top,Cleveland,0.0
Cappuccino,Toowoomba,0.0
iPad,Miami,0.0
Swim trunks,Leicester,0.0
Maxi dress,Düsseldorf,0.0
Chocolate-covered fruits,Bendigo,0.0
Dresser,Hull,0.0
Memoir,Oklahoma City,0.0
Sculptures,Duisburg,0.0
Techno-thriller,Brisbane,0.0
Peacoat,Ottawa,0.0
Toilet paper holder,Bielefeld,0.0
QLED TV,Bielefeld,0.0
Ceiling lights,Dallas,0.0
Dust ruffle,Ballarat,0.0
Flare jeans,Bendigo,0.0
Over-ear headphones,Cleveland,0.0
Bermuda shorts,San Antonio,0.0
Chocolate-covered nuts,Ottawa,0.0
Shift dress,Victoria,0.0
Blender,Manchester,0.0
Wall art,Boston,0.0
Parka,Halifax,0.0
Hoodie,Edinburgh,0.0
Mystery,Albuquerque,0.0
Clothing,Detroit,0.0
Cream soda,Regina,0.0
LED TV,San Antonio,0.0
Toilet,Cologne,0.0
Crime,Oshawa,0.0
Trail mix,Indianapolis,0.0
Candles,Saskatoon,0.0
Grape soda,St. John's,0.0
Clothing,Jacksonville,0.0
Business,Wuppertal,0.0
Denim shorts,Leicester,0.0
Low-rise jeans,Hull,0.0
Hammer,Townsville,0.0
Huawei P,Albuquerque,0.0
High-waisted jeans,Victoria,0.0
Popcorn,San Francisco,0.0
Smart TV,Glasgow,0.0
Mirrors,Albuquerque,0.0
Pretzels,Cardiff,0.0
Board shorts,San Francisco,0.0
Coffee table,Los Angeles,0.0
Sports equipment,Washington,0.0
Blazer,Long Beach,0.0
Recessed lighting,Albury-Wodonga,0.0
Scoop neck tee,Albuquerque,0.0
Mineral water,Perth,0.0
Parka,Chicago,0.0
Memoir,Virginia Beach,0.0
Off-the-shoulder tee,Nuremberg,0.0
Parka,Nuremberg,0.0
Sony Xperia Tablet,Milwaukee,0.0
Memoir,Louisville,0.0
Bodycon dress,Hamburg,0.0
Coffee table,Nashville,0.0
Refrigerator,Windsor,0.0
Ceiling lights,Gold Coast,0.0
Historical fiction,El Paso,0.0
Popcorn,Milwaukee,0.0
Tape measure,Southampton,0.0
Toys,Bonn,0.0
Over-ear headphones,Halifax,0.0
Artesian water,Milwaukee,0.0
Gaming headphones,San Jose,0.0
Drama,Dortmund,0.0
Over-ear headphones,New Orleans,0.0
Flannel shirt,Hamilton,0.0
Dresser,Albuquerque,0.0
Henley shirt,Quebec City,0.0
Political thriller,Sydney,0.0
Granola bars,Hamilton,0.0
TV stand,Phoenix,0.0
Flare jeans,Milwaukee,0.0
Graphic tee,Calgary,0.0
Travel,Leipzig,0.0
Artesian water,Southampton,0.0
Cranberry juice,Melbourne,0.0
Pillowcase set,Brisbane,0.0
Contemporary literature,Belfast,0.0
Wall art,Mackay,0.0
LG G,Geelong,0.0
Bomber jacket,Gold Coast,0.0
Blouse,Memphis,0.0
Desk,Hamburg,0.0
Contemporary literature,Sheffield,0.0
Plasma TV,Barrie,0.0
Pliers,Detroit,0.0
Cocktail dress,Hamilton,0.0
OnePlus,Austin,0.0
Plush toys,Belfast,0.0
Crackers,Windsor,0.0
Over-ear headphones,Edmonton,0.0
Popcorn,Brighton,0.0
Sofa,Bristol,0.0
Crackers,Toronto,0.0
Crop top,Cologne,0.0
Windbreaker,Bendigo,0.0
Self-help,Leipzig,0.0
White chocolate,Oklahoma City,0.0
Dystopian,Phoenix,0.0
Psychological thriller,Tucson,0.0
Curved TV,Bochum,0.0
Wide-leg jeans,Hobart,0.0
Microwave,Hobart,0.0
Xiaomi Mi,Plymouth,0.0
Americano,Townsville,0.0
Pillowcase set,Seattle,0.0
Towel rack,Baltimore,0.0
Cycling shorts,Birmingham,0.0
Orange juice,Kansas City,0.0
Pretzels,Toowoomba,0.0
Sports equipment,Dortmund,0.0
Trench coat,Wuppertal,0.0
Bermuda shorts,Hobart,0.0
Grapefruit juice,Gold Coast,0.0
Samsung Galaxy,San Antonio,0.0
Table lamps,Charlotte,0.0
Mixed fruit juice,Brisbane,0.0
Microwave,Albury-Wodonga,0.0
Iced tea,Launceston,0.0
Floor lamps,Sheffield,0.0
Microwave,Tucson,0.0
OnePlus,Newcastle upon Tyne,0.0
Nokia,Los Angeles,0.0
Coffee table,Long Beach,0.0
Slippers,Sheffield,0.0
Beef jerky,Omaha,0.0
4K TV,Charlotte,0.0
Bootcut jeans,Plymouth,0.0
Grape soda,Sacramento,0.0
Sports headphones,Windsor,0.0
Historical fiction,San Diego,0.0
Hoodie,Charlotte,0.0
Distilled water,Mackay,0.0
Memoir,Albuquerque,0.0
iPad,Calgary,0.0
High heels,Boston,0.0
Ginger ale,Baltimore,0.0
Granola bars,Darwin,0.0
MacBook,Newcastle,0.0
Microsoft Surface,Dortmund,0.0
Recessed lighting,Halifax,0.0
Motorola Moto,Cairns,0.0
Truffles,Dallas,0.0
Quilt,Victoria,0.0
Soap dispenser,Long Beach,0.0
Saw,Arlington,0.0
TV stand,Virginia Beach,0.0
LG G,Windsor,0.0
Huawei P,Colorado Springs,0.0
Cropped jeans,Hanover,0.0
Amazon Fire Tablet,Sheffield,0.0
Dark chocolate,St. John's,0.0
Straight-leg jeans,Hobart,0.0
Sweatshirt,Leipzig,0.0
Oven,Sheffield,0.0
Razer Blade,Austin,0.0
Picture frames,Boston,0.0
Cappuccino,Raleigh,0.0
Popcorn,Hamilton,0.0
Pillowcase set,Dallas,0.0
iPad,Las Vegas,0.0
Crop top,Minneapolis,0.0
Bookshelf,Hanover,0.0
Clothing,Winnipeg,0.0
Sneakers,Jacksonville,0.0
Plush toys,Virginia Beach,0.0
A-line dress,Columbus,0.0
Macchiato,Leicester,0.0
Shift dress,Windsor,0.0
Utility knife,Plymouth,0.0
Wireless headphones,San Diego,0.0
4K TV,Bielefeld,0.0
TV stand,Cleveland,0.0
Scoop neck tee,Toronto,0.0
Running shoes,Melbourne,0.0
Short stories,Glasgow,0.0
Google Pixel Slate,Liverpool,0.0
DJ headphones,Launceston,0.0
Hoodie,Louisville,0.0
Curtains,Dallas,0.0
Wide-leg jeans,Essen,0.0
iPad,Geelong,0.0
Coffee maker,Tucson,0.0
Skinny jeans,El Paso,0.0
Utility knife,Düsseldorf,0.0
Wide-leg jeans,Plymouth,0.0
Biography,Columbus,0.0
Legal thriller,Wuppertal,0.0
Athletic shorts,Bochum,0.0
Comforter,Indianapolis,0.0
Chocolate bars,Omaha,0.0
Science,Memphis,0.0
Running shoes,Plymouth,0.0
Cycling shorts,Kitchener,0.0
Nokia,Mesa,0.0
Floor lamps,Newcastle upon Tyne,0.0
LCD TV,Duisburg,0.0
Nuts,Essen,0.0
Skinny jeans,Ballarat,0.0
Smart TV,Launceston,0.0
Clocks,Liverpool,0.0
Casual dress,Albuquerque,0.0
Drama,Münster,0.0
Adventure,Canberra,0.0
Dust ruffle,Essen,0.0
Ginger ale,Duisburg,0.0
Bed sheet set,Atlanta,0.0
Classic literature,San Antonio,0.0
Historical fiction,New Orleans,0.0
Food processor,Indianapolis,0.0
Dark chocolate,Bielefeld,0.0
Blender,Baltimore,0.0
Bathtub,Berlin,0.0
Loafers,Indianapolis,0.0
Science,Munich,0.0
Over-ear headphones,Edinburgh,0.0
White chocolate,San Francisco,0.0
Polo shirt,Perth,0.0
Asus ZenPad,Glasgow,0.0
TV stand,Philadelphia,0.0
Crackers,Stuttgart,0.0
Sony Xperia Tablet,Duisburg,0.0
4K TV,Geelong,0.0
Bluetooth headphones,Bielefeld,0.0
Americano,Brisbane,0.0
Xiaomi Mi,Philadelphia,0.0
Ginger ale,Bochum,0.0
Floor lamps,Cardiff,0.0
Action,Manchester,0.0
Dell XPS,Newcastle upon Tyne,0.0
Asus ZenBook,Nuremberg,0.0
Puzzles,Hamburg,0.0
Bodycon dress,Newcastle upon Tyne,0.0
Sink,Hamilton,0.0
Cola,Austin,0.0
Samsung Notebook,Dresden,0.0
Wardrobe,Dresden,0.0
HDR TV,El Paso,0.0
Soap dispenser,Southampton,0.0
Mineral water,Düsseldorf,0.0
Sweatshirt,Edinburgh,0.0
Mirror,Ottawa,0.0
Pretzels,Birmingham,0.0
On-ear headphones,Bielefeld,0.0
Ground coffee,Brighton,0.0
TV stand,Newcastle upon Tyne,0.0
Off-the-shoulder tee,San Antonio,0.0
LG G,Cologne,0.0
Casual dress,Minneapolis,0.0
Chocolate mousse,Launceston,0.0
Science fiction,London,0.0
Loafers,Albuquerque,0.0
Skorts,Houston,0.0
Cargo shorts,Liverpool,0.0
Dress shirt,Düsseldorf,0.0
Athletic shorts,Newcastle,0.0
Utility knife,Munich,0.0
Sundress,Halifax,0.0
Pillowcase set,Bristol,0.0
Building blocks,Liverpool,0.0
Puzzles,Ballarat,0.0
Historical fiction,Belfast,0.0
Samsung Notebook,San Jose,0.0
Dining table,Sacramento,0.0
Slippers,Essen,0.0
Detective,Kitchener,0.0
Bomber jacket,Oshawa,0.0
Chocolate-covered nuts,Montreal,0.0
Chocolate-covered nuts,Barrie,0.0
Truffles,Southampton,0.0
Cocktail dress,Wichita,0.0
Graphic tee,Seattle,0.0
Wireless headphones,Mackay,0.0
Suspense,New York,0.0
Psychological thriller,Dallas,0.0
QLED TV,Memphis,0.0
Huawei P,Portland,0.0
Graphic tee,Raleigh,0.0
Acer Swift,Dortmund,0.0
Peacoat,Plymouth,0.0
Suspense,Brighton,0.0
Coffee table,Dallas,0.0
Techno-thriller,Dallas,0.0
Artesian water,Fresno,0.0
Skinny jeans,Brighton,0.0
Chips,Wollongong,0.0
Fantasy,Mackay,0.0
Drama,Las Vegas,0.0
Khaki shorts,Oshawa,0.0
Toilet paper holder,Albuquerque,0.0
Lemon-lime soda,Winnipeg,0.0
Track lighting,Montreal,0.0
Samsung Galaxy Tab,Fresno,0.0
Parka,Bielefeld,0.0
Popcorn,Edmonton,0.0
Bathtub,Jacksonville,0.0
Contemporary literature,San Diego,0.0
Coffee table,Gold Coast,0.0
Mirror,Geelong,0.0
Puffer jacket,Munich,0.0
Bootcut jeans,Sacramento,0.0
Stove,Cairns,0.0
Dell XPS,Bendigo,0.0
Nightstand,Ballarat,0.0
Decorative pillows,Minneapolis,0.0
Amazon Fire Tablet,Toronto,0.0
Graphic tee,Toronto,0.0
Huawei MediaPad,Las Vegas,0.0
Tank top,Townsville,0.0
Sports equipment,Nottingham,0.0
Action,Brighton,0.0
TV stand,Bielefeld,0.0
Affogato,Leicester,0.0
Modern literature,Jacksonville,0.0
iPhone,Memphis,0.0
Cropped jeans,Newcastle,0.0
Psychological thriller,Brighton,0.0
LCD TV,Launceston,0.0
Macchiato,Arlington,0.0
Dining table,Quebec City,0.0
Leather jacket,Edmonton,0.0
Bed sheet set,Austin,0.0
Bottled water,Oklahoma City,0.0
MacBook,Long Beach,0.0
Games,Birmingham,0.0
Instant coffee,Leeds,0.0
Purified water,Bristol,0.0
Quilt,Edmonton,0.0
Denim jacket,Wuppertal,0.0
Lenovo Tab,Austin,0.0
Blouse,Adelaide,0.0
Cranberry juice,Regina,0.0
Flavored water,Sheffield,0.0
Self-help,Washington,0.0
Trail mix,Sacramento,0.0
Level,Dresden,0.0
Mirror,Chicago,0.0
Sofa,Washington,0.0
Utility knife,Sheffield,0.0
Bed,Mackay,0.0
Coffee maker,Austin,0.0
Modern literature,Saskatoon,0.0
OnePlus,Kansas City,0.0
Running shoes,Louisville,0.0
HP Spectre,Oklahoma City,0.0
Tomato juice,San Francisco,0.0
Bodycon dress,Arlington,0.0
Scoop neck tee,Wuppertal,0.0
Chocolate fondue,Melbourne,0.0
Drill,Cleveland,0.0
Toaster,Plymouth,0.0
Distilled water,Kitchener,0.0
Sofa,San Jose,0.0
Cheese snacks,Phoenix,0.0
Tape measure,El Paso,0.0
Throw pillow,Stuttgart,0.0
Varsity jacket,Dortmund,0.0
QLED TV,Louisville,0.0
Biography,Seattle,0.0
Food processor,St. John's,0.0
Athletic shorts,Gold Coast,0.0
Off-the-shoulder tee,Hull,0.0
Sweatshirt,Virginia Beach,0.0
Milk chocolate,Leipzig,0.0
Sports equipment,Perth,0.0
MacBook,Nuremberg,0.0
Google Pixel,Darwin,0.0
LED TV,Philadelphia,0.0
Scoop neck tee,Memphis,0.0
Clothing,Bremen,0.0
Truffles,Dresden,0.0
Latte,Hamburg,0.0
Nightstand,Toowoomba,0.0
Chino shorts,Toowoomba,0.0
Crop top,Wichita,0.0
Duvet cover,Cairns,0.0
Throw pillow,Bochum,0.0
Espresso,San Francisco,0.0
Decorative pillows,Indianapolis,0.0
Boots,Manchester,0.0
Grapefruit juice,Colorado Springs,0.0
Polo shirt,Belfast,0.0
Mineral water,Las Vegas,0.0
Refrigerator,Ballarat,0.0
Boyfriend jeans,Düsseldorf,0.0
Running shoes,Seattle,0.0
Flavored water,Nashville,0.0
Fruit punch,Edinburgh,0.0
Contemporary literature,Nottingham,0.0
Chocolate-covered fruits,Edmonton,0.0
Nightstand,Quebec City,0.0
Cheese snacks,Sheffield,0.0
Track lighting,Gold Coast,0.0
Bookshelf,Hobart,0.0
Cooking,Baltimore,0.0
Dystopian,Toronto,0.0
Soap dispenser,Chicago,0.0
Americano,Hamburg,0.0
Curtains,Las Vegas,0.0
Fit and flare dress,Cairns,0.0
Suspense,Oshawa,0.0
Beef jerky,Hobart,0.0
Orange juice,Los Angeles,0.0
Desk lamps,Boston,0.0
Lemon-lime soda,Miami,0.0
Cooking,Tucson,0.0
Bed skirt,Glasgow,0.0
Espresso,Cardiff,0.0
Puzzles,Tucson,0.0
Lenovo ThinkPad,Plymouth,0.0
Parka,Berlin,0.0
Curtains,Long Beach,0.0
Art supplies,Newcastle,0.0
Coffee table,Bochum,0.0
Saw,Hanover,0.0
Sculptures,Bochum,0.0
Maxi dress,Kitchener,0.0
Lenovo Tab,Sheffield,0.0
Purified water,Canberra,0.0
Sandals,Stuttgart,0.0
Electric kettle,Oklahoma City,0.0
Root beer,Nashville,0.0
Romance,Bristol,0.0
Graphic tee,Sydney,0.0
Bluetooth headphones,Liverpool,0.0
Sweatshirt,Oakland,0.0
Techno-thriller,London,0.0
Flare jeans,Brighton,0.0
Samsung Galaxy,Winnipeg,0.0
TV stand,Oklahoma City,0.0
Crop top,Mackay,0.0
Cranberry juice,Toronto,0.0
Affogato,Seattle,0.0
Lenovo Tab,El Paso,0.0
Grape soda,Seattle,0.0
Off-the-shoulder tee,Brisbane,0.0
Fruit punch,Brighton,0.0
Pomegranate juice,Colorado Springs,0.0
Food processor,Bendigo,0.0
Chocolate mousse,Boston,0.0
Google Pixel,Mesa,0.0
Science,Launceston,0.0
Mixed fruit juice,Milwaukee,0.0
Blazer,Chicago,0.0
Coffee beans,Edmonton,0.0
Cycling shorts,Edinburgh,0.0
Google Pixel Slate,Columbus,0.0
High heels,Adelaide,0.0
Duvet cover,Melbourne,0.0
Artesian water,San Jose,0.0
MacBook,Saskatoon,0.0
Curved TV,Mesa,0.0
Slippers,Bendigo,0.0
Bottled water,Washington,0.0
DJ headphones,Boston,0.0
Chocolate cookies,Hobart,0.0
Samsung Notebook,Miami,0.0
Dress shirt,Long Beach,0.0
Casual dress,Stuttgart,0.0
Boots,Plymouth,0.0
Floor lamps,Portland,0.0
Bathtub,Stuttgart,0.0
Espadrilles,Duisburg,0.0
Biography,Halifax,0.0
Puzzles,Belfast,0.0
Romance,Detroit,0.0
Travel,Calgary,0.0
Boyfriend jeans,Dortmund,0.0
Toilet,Bochum,0.0
Coffee table,Birmingham,0.0
Swim trunks,Townsville,0.0
Chocolate fondue,Toronto,0.0
Affogato,Stuttgart,0.0
Leather jacket,Bristol,0.0
Decorative pillows,Brisbane,0.0
Toilet,Bonn,0.0
Over-ear headphones,Saskatoon,0.0
Microwave,Darwin,0.0
Recessed lighting,Barrie,0.0
Espresso,Ottawa,0.0
Clothing,Bielefeld,0.0
Desk,San Antonio,0.0
Travel,Sheffield,0.0
Games,Liverpool,0.0
Henley tee,Hull,0.0
Bodycon dress,Münster,0.0
Suspense,Bochum,0.0
Razer Blade,Minneapolis,0.0
Sandals,Townsville,0.0
Pendant lights,Leicester,0.0
Popcorn,Kitchener,0.0
Lemon-lime soda,Bremen,0.0
Grape juice,Columbus,0.0
Picture frames,Denver,0.0
Cycling shorts,Kansas City,0.0
Nuts,Nottingham,0.0
Sneakers,Calgary,0.0
Sneakers,Duisburg,0.0
Dell XPS,Hamilton,0.0
Wide-leg jeans,Portland,0.0
Art supplies,Oxford,0.0
Tank top,Cardiff,0.0
Denim jacket,Windsor,0.0
Toys,Brisbane,0.0
Wrap dress,Bielefeld,0.0
In-ear headphones,Berlin,0.0
Table lamps,Fresno,0.0
Utility knife,Montreal,0.0
Quilt,Kelowna,0.0
Dystopian,Calgary,0.0
Bodycon dress,Berlin,0.0
Energy drink,Bochum,0.0
Lenovo Tab,Chicago,0.0
Leather jacket,Denver,0.0
Puffer jacket,New York,0.0
Lenovo ThinkPad,Barrie,0.0
In-ear headphones,Hanover,0.0
Sparkling water,Munich,0.0
Romance,Columbus,0.0
Purified water,Albuquerque,0.0
Dress shirt,Sheffield,0.0
Chocolate bars,Louisville,0.0
Soap dispenser,Milwaukee,0.0
Straight-leg jeans,Sydney,0.0
Huawei MediaPad,Perth,0.0
Chocolate-covered fruits,Bochum,0.0
High heels,Windsor,0.0
TV stand,Jacksonville,0.0
Khaki shorts,Toowoomba,0.0
Thriller,Bochum,0.0
Tomato juice,Phoenix,0.0
Toys,Albury-Wodonga,0.0
Books,Oakland,0.0
Educational kits,Albuquerque,0.0
Pliers,Charlotte,0.0
Slippers,Hamburg,0.0
Under cabinet lighting,Halifax,0.0
Blouse,Bristol,0.0
Bootcut jeans,Halifax,0.0
Henley shirt,Canberra,0.0
Romance,Barrie,0.0
Fruit punch,Hobart,0.0
Chocolate cookies,Cardiff,0.0
Crackers,Tucson,0.0
HDR TV,Baltimore,0.0
Tomato juice,Tulsa,0.0
Sundress,New York,0.0
Non-fiction literature,Barrie,0.0
Google Pixel,Halifax,0.0
MacBook,Kitchener,0.0
Granola bars,Newcastle upon Tyne,0.0
Memoir,Austin,0.0
Comforter,Mackay,0.0
Microsoft Surface,Montreal,0.0
Utility knife,Leeds,0.0
Dystopian,Austin,0.0
Android TV,Quebec City,0.0
Desk,Albuquerque,0.0
Slippers,Omaha,0.0
Pillowcase set,Saskatoon,0.0
Asus ZenPad,Columbus,0.0
Sparkling water,Edmonton,0.0
Boyfriend jeans,Plymouth,0.0
Suspense,Mackay,0.0
Orange juice,Hanover,0.0
High heels,Chicago,0.0
OnePlus,Charlotte,0.0
Grape soda,Kitchener,0.0
Huawei P,Boston,0.0
Cargo shorts,Phoenix,0.0
Clothing,Townsville,0.0
Clocks,Wuppertal,0.0
Chino shorts,Kelowna,0.0
Bermuda shorts,Wuppertal,0.0
Noise-cancelling headphones,Duisburg,0.0
Puzzles,Hanover,0.0
Acer Swift,Townsville,0.0
Trail mix,Birmingham,0.0
Motorola Moto,Bendigo,0.0
Huawei P,Albury-Wodonga,0.0
Long-sleeve tee,Hamilton,0.0
Clothing,Albuquerque,0.0
Fit and flare dress,Manchester,0.0
Horror,Bristol,0.0
Horror,Barrie,0.0
Blender,Munich,0.0
Cargo shorts,Tucson,0.0
Long-sleeve tee,Virginia Beach,0.0
Mixed fruit juice,Bremen,0.0
Over-ear headphones,Hull,0.0
Wall sconces,Duisburg,0.0
Orange soda,Bochum,0.0
Puffer jacket,Tucson,0.0
Literary fiction,New York,0.0
Board shorts,Charlotte,0.0
Acer Iconia Tab,San Francisco,0.0
V-neck tee,Calgary,0.0
In-ear headphones,Oshawa,0.0
Comforter,Albury-Wodonga,0.0
Chocolate mousse,Wichita,0.0
Skorts,Chicago,0.0
Mango juice,Windsor,0.0
Romance,Indianapolis,0.0
Dining table,El Paso,0.0
Pineapple juice,Louisville,0.0
Pliers,Hanover,0.0
Granola bars,Southampton,0.0
Stove,Bochum,0.0
LG Gram,Ballarat,0.0
Beef jerky,Victoria,0.0
Mirrors,Hamilton,0.0
Psychology,Boston,0.0
Amazon Fire Tablet,Denver,0.0
Studio headphones,Hanover,0.0
Pomegranate juice,Brisbane,0.0
Noise-cancelling headphones,Geelong,0.0
Health,Vancouver,0.0
Duvet cover,Townsville,0.0
Level,Edinburgh,0.0
4K TV,New Orleans,0.0
Running shoes,Tucson,0.0
Crop top,Long Beach,0.0
Mango juice,Chicago,0.0
Tape measure,Dortmund,0.0
Grape soda,Philadelphia,0.0
On-ear headphones,Münster,0.0
4K TV,Canberra,0.0
Books,Bielefeld,0.0
Espadrilles,Louisville,0.0
iPad,Gold Coast,0.0
Distilled water,Nashville,0.0
Wireless headphones,Adelaide,0.0
Cooking,Cleveland,0.0
Plain tee,Perth,0.0
Energy drink,Bielefeld,0.0
Sports equipment,Long Beach,0.0
Parka,Darwin,0.0
Classic literature,Bendigo,0.0
Espadrilles,Montreal,0.0
Travel,Leeds,0.0
Espresso,Leicester,0.0
Graphic tee,San Jose,0.0
Mirrors,Duisburg,0.0
Pillowcase set,Dortmund,0.0
Shift dress,St. John's,0.0
Dell XPS,Oakland,0.0
Sheath dress,Launceston,0.0
Grapefruit juice,Albuquerque,0.0
Building blocks,Mackay,0.0
Pomegranate juice,Arlington,0.0
Espadrilles,Oklahoma City,0.0
Energy drink,Mackay,0.0
Drama,Hanover,0.0
Acer Iconia Tab,Leicester,0.0
Latte,Victoria,0.0
Maxi dress,Mesa,0.0
Americano,New Orleans,0.0
Lenovo ThinkPad,Tulsa,0.0
Beef jerky,Bremen,0.0
Wall art,Virginia Beach,0.0
OLED TV,Birmingham,0.0
Science fiction,Birmingham,0.0
Slippers,St. John's,0.0
Ceiling lights,Perth,0.0
Mirrors,Sydney,0.0
Self-help,Los Angeles,0.0
Throw pillow,Calgary,0.0
Khaki shorts,Albury-Wodonga,0.0
Duvet cover,Brighton,0.0
Android TV,Columbus,0.0
Pillowcase set,Arlington,0.0
DJ headphones,Adelaide,0.0
Blanket,Saskatoon,0.0
Cranberry juice,Mackay,0.0
Sports equipment,Halifax,0.0
Mineral water,Chicago,0.0
Mocha,Minneapolis,0.0
LG G,Baltimore,0.0
Blanket,New York,0.0
Cranberry juice,Raleigh,0.0
Political thriller,Manchester,0.0
Poetry,Raleigh,0.0
Crackers,Newcastle,0.0
Grapefruit juice,Atlanta,0.0
Sports equipment,Belfast,0.0
Puffer jacket,London,0.0
Sheath dress,Omaha,0.0
Screwdriver set,Dresden,0.0
LG Gram,Essen,0.0
Blanket,Plymouth,0.0
Button-down shirt,Houston,0.0
Gaming headphones,Hobart,0.0
iPad,Hanover,0.0
Americano,Austin,0.0
Crackers,Hobart,0.0
Fruit punch,Indianapolis,0.0
MacBook,Münster,0.0
History,Ottawa,0.0
Bomber jacket,Hamilton,0.0
Dress shirt,Cairns,0.0
Mocha,Windsor,0.0
Art supplies,Brisbane,0.0
Tape measure,Newcastle,0.0
Coffee maker,Wuppertal,0.0
Science fiction,Oklahoma City,0.0
Polo shirt,Dortmund,0.0
Recessed lighting,Hamilton,0.0
Crime,Hobart,0.0
LED TV,Launceston,0.0
Artesian water,Jacksonville,0.0
Orange juice,Louisville,0.0
Towel rack,Austin,0.0
